id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_actions,first_action_date,last_action_date,click_count,reply_count,email_interaction_length_days,action_count_lag_1,action_count_lag_2,action_count_lag_5,action_count_lag_7,action_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_interaction_rate,cumulative_action_count,cumulative_click_count,cumulative_reply_count,days_since_last_action,avg_time_between_interactions,D&B_Score,target_met
1765,1,0,0,0,0,0,11.0,0,0,0,0,1,0,Construction,MO,1,2023-01-06 16:37:14+00:00,2023-01-06 16:37:14+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1776,0,0,0,0,0,1,40.0,0,0,0,1,1,0,Construction,MO,4,2021-02-17 16:47:29+00:00,2023-09-20 16:35:29+00:00,2,2,944,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.75,1.75,248.50382327952423,314.3333333333333,HIGH,0
1797,1,0,0,0,0,0,12.0,0,0,0,0,1,0,Construction,MS,6,2022-10-15 22:43:09+00:00,2023-12-11 13:01:29+00:00,0,6,421,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,0.0,3.5,78.33588218634948,83.8,HIGH,0
1873,1,0,0,0,0,1,32.0,0,0,0,1,1,0,Construction,NC,5,2020-07-16 14:03:34+00:00,2024-02-20 20:39:38+00:00,1,4,1314,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,272.8030586236194,328.25,LOW,0
1882,1,0,0,0,0,1,45.0,0,0,0,1,1,0,Construction,NC,3,2022-03-14 15:19:40+00:00,2023-04-13 19:01:13+00:00,0,3,395,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,148.33843103936562,197.0,HIGH,0
1903,0,0,0,0,0,1,50.0,0,0,0,1,1,0,Construction,ND,2,2020-06-18 23:11:12+00:00,2024-02-21 15:31:22+00:00,1,1,1342,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,696.5076465590485,1342.0,HIGH,0
1921,1,0,0,0,0,1,44.0,0,0,0,1,1,0,Construction,NE,2,2021-07-20 14:23:43+00:00,2022-03-03 17:59:40+00:00,1,1,226,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,138.50764655904842,226.0,HIGH,0
1922,1,0,0,0,0,0,72.0,0,0,0,1,1,0,Construction,NE,4,2022-03-29 19:16:21+00:00,2022-04-04 20:20:53+00:00,2,2,6,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.75,0.75,14.003823279524214,1.6666666666666667,HIGH,0
2026,0,0,0,0,0,1,25.0,0,0,1,0,0,1,Construction,NS,17,2022-11-17 17:34:53+00:00,2023-10-31 15:43:23+00:00,15,2,347,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.5882352941176471,1.0,0.0,1.0,1.0,9.0,7.235294117647059,1.7647058823529411,23.177370183417462,21.4375,HIGH,0
2114,1,0,0,0,0,1,20.0,0,0,0,0,1,0,Construction,NY,2,2022-12-19 16:08:14+00:00,2022-12-20 11:02:46+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,25.50764655904843,0.0,HIGH,0
2154,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,OH,2,2020-09-15 17:36:14+00:00,2021-10-25 21:47:22+00:00,2,0,405,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,228.00764655904842,405.0,HIGH,0
2177,1,0,0,0,0,1,10.0,0,0,0,0,1,0,Construction,OH,1,2022-06-15 14:47:32+00:00,2022-06-15 14:47:32+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2192,1,0,0,0,0,1,15.0,0,0,0,0,1,0,Construction,OH,1,2021-08-30 19:26:57+00:00,2021-08-30 19:26:57+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2197,1,0,0,0,0,1,23.0,0,0,0,0,1,0,Construction,OH,13,2023-03-01 13:13:33+00:00,2024-01-23 14:35:01+00:00,13,0,328,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.46153846153846156,1.0,0.0,1.0,1.0,7.0,7.0,0.0,29.001176393699758,27.166666666666668,HIGH,0
2212,1,0,0,0,0,0,50.0,0,0,0,1,1,0,Construction,OH,2,2023-09-06 17:50:53+00:00,2023-09-06 19:47:45+00:00,0,2,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,25.50764655904843,0.0,HIGH,0
2216,1,0,0,0,0,1,100.0,0,0,0,1,1,0,Construction,OH,8,2021-09-01 17:40:33+00:00,2022-03-08 16:07:21+00:00,1,7,187,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,0.625,3.875,29.376911639762106,26.285714285714285,HIGH,0
2225,1,0,0,0,0,1,69.0,0,0,0,1,1,0,Construction,OH,62,2022-01-31 16:04:50+00:00,2022-04-12 20:50:22+00:00,57,5,71,0.9838709677419355,0.967741935483871,0.9193548387096774,0.8870967741935484,1.0,0.0,1.0,1.0,31.5,28.774193548387096,2.725806451612903,1.8873434373886588,1.0819672131147542,HIGH,0
2229,0,0,0,0,0,1,35.0,0,0,0,1,1,0,Construction,OH,1,2021-02-03 17:56:05+00:00,2021-02-03 17:56:05+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
2230,1,0,0,0,0,1,90.0,0,0,0,1,1,0,Construction,OH,1,2022-07-11 12:30:50+00:00,2022-07-11 12:30:50+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2232,0,0,0,0,0,1,300.0,0,1,0,0,1,0,Construction,OH,2,2020-08-14 16:15:52+00:00,2022-07-13 15:13:10+00:00,1,1,697,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,374.00764655904845,697.0,HIGH,0
2273,1,0,0,0,0,1,12.0,0,0,0,0,1,0,Construction,OK,2,2022-05-09 12:52:23+00:00,2022-05-09 13:33:37+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,25.50764655904843,0.0,HIGH,0
2381,0,0,0,0,0,1,45.0,0,0,0,1,1,0,Construction,OR,5,2024-01-08 18:22:42+00:00,2024-01-23 14:43:28+00:00,1,4,14,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,12.603058623619372,3.0,HIGH,0
2454,0,0,0,0,0,1,48.0,0,0,0,1,1,0,Construction,PA,1,2021-03-10 20:27:23+00:00,2021-03-10 20:27:23+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2465,1,0,0,0,0,1,45.0,0,0,0,1,1,0,Construction,PA,3,2023-01-02 15:01:58+00:00,2023-10-16 15:34:50+00:00,1,2,287,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,112.67176437269895,143.5,HIGH,0
2495,1,0,0,0,0,1,21.0,0,0,0,0,1,0,Construction,RI,5,2022-02-11 13:43:57+00:00,2024-02-21 16:04:29+00:00,1,4,740,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,157.8030586236194,184.5,HIGH,0
2498,1,0,0,0,0,1,3.0,0,0,0,0,1,0,Construction,SC,1,2020-06-18 15:28:20+00:00,2020-06-18 15:28:20+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2521,1,0,0,0,0,1,25.0,0,0,0,0,1,0,Construction,SC,2,2021-10-05 18:10:40+00:00,2022-08-19 13:50:36+00:00,0,2,317,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,184.00764655904842,317.0,HIGH,0
2586,1,0,0,0,0,0,17.0,0,0,0,0,1,0,Construction,TN,4,2022-07-12 17:30:03+00:00,2022-07-14 15:35:25+00:00,1,3,1,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.25,2.25,13.003823279524214,0.3333333333333333,HIGH,0
2591,0,0,0,0,0,1,30.0,0,0,0,0,1,0,Construction,TN,13,2021-07-20 17:12:38+00:00,2022-03-17 12:12:59+00:00,13,0,239,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.46153846153846156,1.0,0.0,1.0,1.0,7.0,7.0,0.0,22.078099470622835,19.666666666666668,HIGH,0
2610,0,0,0,0,0,1,2.0,0,0,0,0,1,0,Construction,TX,1,2020-08-26 17:32:45+00:00,2020-08-26 17:32:45+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
2732,1,0,0,0,0,0,20.0,0,0,1,0,1,0,Construction,TX,2,2023-11-16 18:22:20+00:00,2023-11-16 18:22:20+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.5,1.0,25.50764655904843,0.0,HIGH,0
2750,1,0,0,0,0,1,27.0,0,0,0,0,1,0,Construction,TX,37,2022-07-18 20:21:49+00:00,2024-01-22 17:21:08+00:00,4,33,552,0.972972972972973,0.9459459459459459,0.8648648648648649,0.8108108108108109,1.0,0.0,1.0,1.0,19.0,1.5945945945945945,17.405405405405407,15.91933224643505,14.944444444444445,HIGH,0
2757,0,0,0,0,0,1,30.0,0,0,0,0,1,0,Construction,TX,2,2021-11-01 15:16:30+00:00,2023-05-11 19:57:06+00:00,0,2,556,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,303.50764655904845,556.0,HIGH,0
2773,1,0,0,0,0,1,60.0,0,0,0,1,1,0,Construction,TX,3,2020-06-17 15:20:25+00:00,2021-03-31 18:46:00+00:00,3,0,287,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,112.33843103936562,143.0,HIGH,0
2860,1,0,0,0,0,1,14.0,0,0,0,0,1,0,Construction,VA,6,2020-07-08 11:02:49+00:00,2023-03-29 10:42:57+00:00,1,5,993,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,1.0,2.5,173.6692155196828,198.2,HIGH,0
2874,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Construction,VA,1,2023-03-03 16:57:39+00:00,2023-03-03 16:57:39+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
2891,1,0,0,0,0,1,22.0,0,0,0,0,1,0,Construction,VT,1,2023-12-01 14:03:18+00:00,2023-12-01 14:03:18+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2899,1,0,0,0,0,1,2.0,0,0,0,0,1,0,Construction,WA,1,2020-07-13 14:05:05+00:00,2020-07-13 14:05:05+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2944,1,0,0,0,0,1,120.0,0,0,0,1,1,0,Construction,WA,12,2020-05-28 18:03:47+00:00,2022-11-11 17:14:55+00:00,0,12,896,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.4166666666666667,1.0,0.0,1.0,1.0,6.5,0.0,6.5,78.8346077598414,81.36363636363636,HIGH,0
2952,0,0,0,0,1,1,2.0,0,0,0,0,1,0,Construction,WI,1,2020-10-14 18:46:44+00:00,2020-10-14 18:46:44+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2966,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Construction,WI,1,2021-07-27 17:40:17+00:00,2021-07-27 17:40:17+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2997,1,0,0,0,0,1,28.0,0,0,0,0,1,0,Construction,WI,1,2022-09-22 16:01:54+00:00,2022-09-22 16:01:54+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
3006,0,0,0,0,0,1,120.0,0,0,0,1,1,0,Construction,WI,3,2020-07-09 14:21:56+00:00,2022-06-02 15:36:15+00:00,1,2,693,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,247.67176437269896,346.0,HIGH,0
216,1,0,0,0,0,0,11.0,0,0,1,0,1,0,Construction,CA,4,2021-12-13 23:15:05+00:00,2024-01-05 17:51:52+00:00,2,2,752,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.75,0.75,200.50382327952423,250.33333333333334,HIGH,1
